STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
NH;NH0094;NH89185;SALISBURY FREE LIBRARY;641 OLD TURNPIKE ROAD;SALISBURY;3268;6036482278;3113;-717428;4339013
NH;NH0095;NH89186;SANBORNTON PUBLIC LIBRARY;27 MEETINGHOUSE HILL ROAD;SANBORNTON;3269;6032868288;12644;-715833;4349426
NH;NH0096;NH89187;SANDOWN PUBLIC LIBRARY;305 MAIN STREET;SANDOWN;3873;6038873428;25716;-711867;4292481
NH;NH0097;NH89188;SAMUEL H. WENTWORTH LIBRARY;35 MAIN STREET;CENTER SANDWICH;3227;6032846665;15150;-714377;4380607
NH;NH0098;NH89189;SEABROOK LIBRARY;25 LIBERTY LANE;SEABROOK;3874;6034742044;58874;-708617;4288402
NH;NH0099;NH8919;G.E.P. DODGE LIBRARY;2 MAIN STREET;BENNINGTON;3442;6035886585;6243;-719231;4300096
NH;NH0101;NH89190;SOMERSWORTH PUBLIC LIBRARY;25 MAIN STREET;SOMERSWORTH;3878;6036924587;29615;-708634;4326254
NH;NH0102;NH89192;SOUTH HAMPTON FREE PUBLIC LIBRARY;3-1 HILLDALE AVENUE;SOUTH HAMPTON;3827;6033947319;2785;-709664;4288148
NH;NH0103;NH89193;LIBBIE A. CASS MEMORIAL LIBRARY;2748 MAIN STREET;SPRINGFIELD;3284;6037634381;3172;-720498;4349518
NH;NH0105;NH89196;DENNIS JOOS MEMORIAL LIBRARY;888 WASHINGTON STREET;W. STEWARTSTOWN;3597;6032463329;299;-715316;4499504
NH;NH0106;NH89197;DAVIS PUBLIC LIBRARY;1391 ROUTE 123 NORTH;STODDARD;3464;6034466251;4162;-721083;4307899
NH;NH0107;NH89198;HILL LIBRARY;1151 PARKER MOUNTAIN ROAD;STRAFFORD;3884;6036642800;10679;-711265;4327089
NH;NH0109;NH892;HAYNES LIBRARY;33 WASHBURN ROAD;ALEXANDRIA;3222;6037446529;138;-717948;436124
NH;NH0110;NH8920;BERLIN PUBLIC LIBRARY;270 MAIN STREET;BERLIN;3570;6037525210;21657;-711783;4447145
NH;NH0111;NH89200;STRATFORD PUBLIC LIBRARY;74 MAIN STREET;STRATFORD;3590;6039229016;1429;-716301;4475114
NH;NH0112;NH89201;WIGGIN MEMORIAL LIBRARY;10 BUNKER HILL AVE.;STRATHAM;3885;6037724346;64118;-709156;4301173
NH;NH0113;NH89202;RICHARDSON MEMORIAL LIBRARY;1411 ROUTE 117;SUGAR HILL;3586;6038237001;3682;-71799;4421461
NH;NH0114;NH89203;SULLIVAN PUBLIC LIBRARY;436 CENTRE STREET;SULLIVAN;3445;6038473458;1953;-722188;43013
NH;NH0115;NH89204;ABBOTT LIBRARY;11 SOONIPI CIRCLE;SUNAPEE;3782;6037635513;32037;-720889;4339151
NH;NH0116;NH89205;REED FREE LIBRARY;8 VILLAGE ROAD;SURRY;3431;6033521761;375;-723217;4302018
NH;NH0117;NH89207;MT. CAESAR UNION LIBRARY;628 OLD HOMESTEAD HIGHWAY;SWANZEY;3446;6033570456;8836;-722815;4287226
NH;NH0118;NH89208;STRATTON FREE LIBRARY;9 MAIN STREET;WEST SWANZEY;3446;6033529391;2992;-723244;4287067
NH;NH0121;NH8921;BETHLEHEM PUBLIC LIBRARY;2245 MAIN STREET;BETHLEHEM;3574;6038692409;21281;-716808;4428082
NH;NH0122;NH89211;MANSFIELD PUBLIC LIBRARY;5 MAIN STREET;TEMPLE;3084;6038783100;1509;-718513;4282027
NH;NH0123;NH89212;THORNTON PUBLIC LIBRARY;1884 NH RTE 175;THORNTON;3285;6037268981;11700;-716643;4389463
NH;NH0124;NH89213;HALL MEMORIAL LIBRARY;18 PARK STREET;NORTHFIELD;3276;6032868971;33514;-715928;4344232
NH;NH0125;NH89214;GAY-KIMBALL LIBRARY;10 SOUTH MAIN STREET;TROY;3465;6032427743;10541;-721822;4282483
NH;NH0126;NH89215;TUFTONBORO FREE LIBRARY;221 MIDDLE ROAD;CTR. TUFTONBORO;3816;6035694256;20661;-712652;4367789
NH;NH0127;NH89216;UNITY FREE PUBLIC LIBRARY;13 CENTER ROAD, UNIT 4;UNITY;3603;6035433253;3528;-722593;4329271
NH;NH0128;NH89217;WAKEFIELD PUBLIC LIBRARY;2699 WAKEFIELD ROAD;WAKEFIELD;3872;6035223032;3000;-710296;4356929
NH;NH0129;NH89218;GAFNEY LIBRARY;14 HIGH STREET;SANBORNVILLE;3872;6035223401;39502;-710303;4355426
NH;NH0131;NH8922;BOSCAWEN PUBLIC LIBRARY;116 NORTH MAIN ST;BOSCAWEN;3303;6037538576;10571;-716047;4329112
NH;NH0132;NH89220;WALPOLE TOWN LIBRARY;48 MAIN STREET;WALPOLE;3608;6037569806;18353;-724257;4307925
NH;NH0133;NH89221;PILLSBURY FREE LIBRARY;18 EAST MAIN STREET;WARNER;3278;6034562289;14000;-718152;4328027
NH;NH0134;NH89222;JOSEPH PATCH LIBRARY;320 NH ROUTE 25;WARREN;3279;6037649072;1890;-718886;4391866
NH;NH0135;NH89223;SHEDD FREE LIBRARY;46 NORTH MAIN STREET;WASHINGTON;3280;6034953592;7000;-720982;4317714
NH;NH0137;NH89225;WEARE PUBLIC LIBRARY;10 PAIGE MEMORIAL LANE;WEARE;3281;6035292044;36178;-717296;4309538
NH;NH0138;NH89226;WEBSTER FREE PUBLIC LIBRARY;947 BATTLE STREET;WEBSTER;3303;6036482706;1803;-717183;4330917
NH;NH0139;NH89227;WEBSTER MEMORIAL LIBRARY;20 WENTWORTH VILLAGE ROAD;WENTWORTH;3282;6037645818;1127;-719094;4386917
NH;NH0140;NH89228;WESTMORELAND PUBLIC LIBRARY;33 SOUTH VILLAGE ROAD;WESTMORELAND;3467;6033997750;2964;-724388;4296298
NH;NH0141;NH89229;WHITEFIELD PUBLIC LIBRARY;8 LANCASTER ROAD;WHITEFIELD;3598;6038372030;1996;-716111;4437387
NH;NH0142;NH8923;BAKER FREE LIBRARY;509 SOUTH STREET;BOW;3304;6032247113;64110;-715344;4317127
NH;NH0143;NH89230;WILMOT PUBLIC LIBRARY;11 NORTH WILMOT ROAD;WILMOT;3287;6035266804;5252;-719128;4345149
NH;NH0144;NH89231;WILTON PUBLIC & GREGG FREE LIBRARY;7 FOREST ROAD;WILTON;3086;6036542581;14508;-717387;4284496
NH;NH0145;NH89232;CONANT PUBLIC LIBRARY;111 MAIN STREET;WINCHESTER;3470;6032394331;6367;-723842;4277239
NH;NH0146;NH89233;THAYER PUBLIC LIBRARY;3 ASHUELOT MAIN STREET;ASHUELOT;3441;6033920175;750;-724235;4277765
NH;NH0147;NH89234;NESMITH LIBRARY;8 FELLOWS ROAD;WINDHAM;3087;6034327154;75200;-712982;4280319
NH;NH0148;NH89235;WOLFEBORO PUBLIC LIBRARY;259 SOUTH MAIN STREET;WOLFEBORO;3894;6035692428;77225;-712002;435802
NH;NH0149;NH89236;MOOSILAUKE PUBLIC LIBRARY;165 LOST RIVER ROAD;WOODSTOCK;3262;6037459971;2165;-716967;4403244
NH;NH0150;NH8924;BROWN MEMORIAL LIBRARY;78 WEST MAIN STREET;BRADFORD;3221;6039385562;9152;-719603;4326956
NH;NH0151;NH8925;MARY E. BARTLETT LIBRARY;22 DALTON ROAD;BRENTWOOD;3833;6036423355;18916;-710726;4298096
NH;NH0153;NH8927;MINOT-SLEEPER LIBRARY;35 PLEASANT STREET;BRISTOL;3222;6037443352;28154;-717376;4359103
NH;NH0154;NH8928;BROOKLINE PUBLIC LIBRARY;16 MAIN STREET;BROOKLINE;3033;6036733330;32598;-71659;4273247
NH;NH0155;NH893;ALLENSTOWN PUBLIC LIBRARY;59 MAIN STREET;ALLENSTOWN;3275;6034857651;2357;-714544;4312815
NH;NH0156;NH8930;CANAAN TOWN LIBRARY;1173 U.S. RT 4;CANAAN;3741;6035239650;13832;-720121;4364644
NH;NH0157;NH8931;SMYTH PUBLIC LIBRARY;55 HIGH STREET;CANDIA;3034;6034838245;13697;-712891;4306169
NH;NH0158;NH8932;ELKINS PUBLIC LIBRARY;9 CENTER ROAD;CANTERBURY;3224;6037834386;18323;-715831;4333732
NH;NH0159;NH8933;TWIN MOUNTAIN PUBLIC LIBRARY;92 SCHOOL STREET;TWIN MOUNTAIN;3595;6038465818;1796;-71543;4427249
NH;NH0160;NH8934;JAMES E. NICHOLS MEMORIAL LIBRARY;35 PLYMOUTH STREET;CENTER HARBOR;3226;6032536950;4938;-71465;4370961
NH;NH0161;NH8935;SILSBY FREE PUBLIC LIBRARY;226 MAIN STREET;CHARLESTOWN;3603;6038267793;9712;-724242;4323463
NH;NH0162;NH8937;CHESTERFIELD PUBLIC LIBRARY;524 ROUTE 63;CHESTERFIELD;3443;6033634621;11641;-724606;4289978
NH;NH0163;NH8938;CHICHESTER TOWN LIBRARY;161 MAIN STREET;CHICHESTER;3258;6037985613;14086;-713857;4325203
NH;NH0164;NH8939;FISKE FREE LIBRARY;108 BROAD STREET;CLAREMONT;3743;6035427017;38325;-723365;4337197
NH;NH0165;NH894;SHEDD-PORTER MEMORIAL LIBRARY;2 MAIN ST;ALSTEAD;3602;6038356661;8844;-723613;4314894
NH;NH0166;NH8940;COLEBROOK PUBLIC LIBRARY;126 MAIN ST.;COLEBROOK;3576;6032374808;12101;-714935;4490171
NH;NH0167;NH8941;CONCORD PUBLIC LIBRARY;45 GREEN STREET;CONCORD;3301;6032258670;183801;-715399;4320661
NH;NH0168;NH8942;CONWAY PUBLIC LIBRARY;15 GREENWOOD AVENUE;CONWAY;3818;6034475552;86252;-711179;4397813
NH;NH0169;NH8943;NORTH CONWAY PUBLIC LIBRARY ASSOCIATION;2719 WHITE MOUNTAIN HIGHWAY;NORTH CONWAY;3860;6033562961;15639;-711285;440539
NH;NH0170;NH8944;GEORGE H. STOWELL FREE LIBRARY;24 SCHOOL STREET;CORNISH FLAT;3746;6035433644;1537;-722781;4349717
NH;NH0171;NH8946;DALTON PUBLIC LIBRARY;756 DALTON ROAD;DALTON;3598;6038372751;416;-716792;4442471
NH;NH0172;NH8948;COLBY MEMORIAL LIBRARY;7 COLBY ROAD;DANVILLE;3819;6033826733;30600;-711244;4291313
NH;NH0173;NH8949;PHILBRICK-JAMES LIBRARY;4 CHURCH STREET;DEERFIELD;3037;6034637187;9600;-712415;4313278
NH;NH0174;NH895;GILMAN LIBRARY;100 MAIN STREET;ALTON;3809;6038752550;22380;-712197;4345499
NH;NH0175;NH8950;DEERING PUBLIC LIBRARY;762 DEERING CENTER ROAD;DEERING;3244;6034645136;10650;-718486;4307545
NH;NH0176;NH8951;DERRY PUBLIC LIBRARY;64 EAST BROADWAY;DERRY;3038;6034326140;121561;-713218;4288344
NH;NH0177;NH8952;TAYLOR LIBRARY;49 EAST DERRY ROAD;EAST DERRY;3041;6034327186;27001;-712939;4289344
NH;NH0179;NH8954;DOVER PUBLIC LIBRARY;73 LOCUST STREET;DOVER;3820;6035166050;179805;-708755;4319258
NH;NH0180;NH8955;DUBLIN PUBLIC LIBRARY;1114 MAIN STREET;DUBLIN;3444;6035638658;2824;-720603;4290587
NH;NH0181;NH8957;DUNBARTON PUBLIC LIBRARY;1004 SCHOOL STREET;DUNBARTON;3046;6037743546;6950;-716157;4310222
NH;NH0182;NH8958;DURHAM PUBLIC LIBRARY;49 MADBURY ROAD;DURHAM;3824;6038686699;68278;-709262;4313978
NH;NH0183;NH8959;EAST KINGSTON PUBLIC LIBRARY;47 MAPLEVALE ROAD;EAST KINGSTON;3827;6036428333;13965;-710087;4292498
NH;NH0184;NH896;AMHERST TOWN LIBRARY;14 MAIN STREET;AMHERST;3031;6036732288;112099;-716276;4286272
NH;NH0186;NH8961;EFFINGHAM PUBLIC LIBRARY;30 TOWN HOUSE ROAD;EFFINGHAM;3882;6035391537;3788;-710095;4373934
NH;NH0187;NH8962;ENFIELD PUBLIC LIBRARY;23 MAIN STREET;ENFIELD;3748;6036327145;13659;-721444;4364271
NH;NH0188;NH8963;HARVEY-MITCHELL MEMORIAL LIBRARY;151 MAIN STREET;EPPING;3042;6037344587;28637;-710732;4303902
NH;NH0189;NH8964;EPSOM PUBLIC LIBRARY;1606 DOVER ROAD;EPSOM;3234;6037369920;35870;-71334;4322305
NH;NH0190;NH8965;ERROL PUBLIC LIBRARY;67 MAIN STREET;ERROL;3579;6034827720;940;-711362;4478061
NH;NH0191;NH8966;EXETER PUBLIC LIBRARY;4 CHESTNUT STREET;EXETER;3833;6037723101;51500;-709442;4298189
NH;NH0192;NH8967;GOODWIN LIBRARY;422 MAIN ST.;FARMINGTON;3835;6037552944;26345;-710623;433876
NH;NH0193;NH8968;FITZWILLIAM TOWN LIBRARY;11 TEMPLETON TURNPIKE;FITZWILLIAM;3447;6035856503;16165;-721449;4278003
NH;NH0194;NH8969;GEORGE HOLMES BIXBY MEMORIAL LIBRARY;52 MAIN STREET;FRANCESTOWN;3043;6035472730;7545;-718137;4298907
NH;NH0195;NH8970;ABBIE GREENLEAF LIBRARY;439 MAIN STREET;FRANCONIA;3580;6038238424;4200;-717455;4422662
NH;NH0196;NH89708;ANDOVER PUBLIC LIBRARY;11 SCHOOL STREET;ANDOVER;3216;6037355333;4355;-718211;4343642
NH;NH0197;NH8971;FRANKLIN PUBLIC LIBRARY;310 CENTRAL STREET;FRANKLIN;3235;6039342911;13439;-716469;4344446
NH;NH0198;NH8972;FREEDOM PUBLIC LIBRARY;38 OLD PORTLAND ROAD;FREEDOM;3836;6035395176;14048;-710335;438129
NH;NH0199;NH8973;FREMONT PUBLIC LIBRARY;7 JACKIE BERNIER DRIVE;FREMONT;3044;6038959543;21100;-711221;4297993
NH;NH0200;NH8974;GILFORD PUBLIC LIBRARY;31 POTTER HILL ROAD;GILFORD;3249;6035246042;103300;-714041;4354885
NH;NH0202;NH0202;GILMANTON CORNER PUBLIC LIBRARY;509 PROVINCE ROAD;GILMANTON;3237;6032676200;925;-714138;4342452
NH;NH0204;NH8979;GOFFSTOWN PUBLIC LIBRARY;2 HIGH STREET;GOFFSTOWN;3045;6034972102;43092;-716002;430206
NH;NH0205;NH8980;GORHAM PUBLIC LIBRARY;35 RAILROAD STREET;GORHAM;3581;6034662525;17418;-71178;4438779
NH;NH0206;NH8981;OLIVE G. PETTIS LIBRARY;36 MILL VILLAGE ROAD;GOSHEN;3752;6038636921;3327;-721472;4329969
NH;NH0207;NH8982;GRAFTON PUBLIC LIBRARY;47 LIBRARY ROAD;GRAFTON;3240;6035237865;2219;-719466;4356082
NH;NH0208;NH8983;DUNBAR FREE LIBRARY;401 ROUTE 10 SOUTH;GRANTHAM;3753;6038632172;28517;-721369;4348823
NH;NH0209;NH8984;STEPHENSON MEMORIAL LIBRARY;761 FOREST ROAD;GREENFIELD;3047;6035472790;12538;-718709;4295038
NH;NH0210;NH8985;WEEKS PUBLIC LIBRARY;36 POST ROAD;GREENLAND;3840;6034368548;17056;-708325;430353
NH;NH0211;NH8986;CHAMBERLIN FREE PUBLIC LIBRARY;46 MAIN STREET;GREENVILLE;3048;6038781105;13742;-718119;4276722
NH;NH0213;NH8988;HAMPSTEAD PUBLIC LIBRARY;9 MARY E. CLARK DRIVE;HAMPSTEAD;3841;6033296411;60688;-711737;4286136
NH;NH0214;NH8989;LANE MEMORIAL LIBRARY;2 ACADEMY AVENUE;HAMPTON;3842;6039263368;123820;-708335;4293758
NH;NH0215;NH899;JAMES A. TUTTLE LIBRARY;45 MAIN STREET;ANTRIM;3440;6035886786;11501;-719377;4302773
NH;NH0216;NH8990;HAMPTON FALLS FREE LIBRARY;7 DRINKWATER ROAD;HAMPTON FALLS;3844;6039263682;17743;-708749;4292069
NH;NH0217;NH8991;HANCOCK TOWN LIBRARY;25 MAIN STREET;HANCOCK;3449;6035254411;21020;-719821;4297305
NH;NH0218;NH8992;HOWE LIBRARY;13 SOUTH STREET;HANOVER;3755;6036434120;180457;-722868;4369987
NH;NH0219;NH8994;HARRISVILLE PUBLIC LIBRARY;7 CANAL STREET;HARRISVILLE;3450;6038272918;4856;-720956;4294604
NH;NH0220;NH8995;WOODSVILLE FREE PUBLIC LIBRARY;14 SCHOOL LANE;WOODSVILLE;3785;6037473483;2842;-720367;4415038
NH;NH0221;NH8996;PATTEN-NORTH HAVERHILL LIBRARY;2885 DARTMOUTH COLLEGE HIGHWAY;NORTH HAVERHILL;3774;6037872542;2724;-720255;4409336
NH;NH0223;NH8998;HAVERHILL LIBRARY ASSOCIATION;67 COURT STREET;HAVERHILL;3765;6039895578;2346;-720616;4403376
NH;NH0224;NH8999;HEBRON PUBLIC LIBRARY;8 CHURCH LANE;HEBRON;3241;6037447998;1672;-718049;4369393
NH;NH0230;NH8956;DUMMER PUBLIC LIBRARY;67 HILL ROAD;DUMMER;3588;6034490995;310;-712013;4461024
NH;NH0231;NH8929;CAMPTON PUBLIC LIBRARY;1110 NH ROUTE 175;CAMPTON;3223;6037264877;4937;-716349;4385231
NH;NH0232;NH89206;SUTTON FREE LIBRARY;5 CORPORATION HILL RD;SUTTON MILLS;3221;6039274927;3776;-719515;4333466
NH;NH0237;NH891;ACWORTH SILSBY PUBLIC LIBRARY;5 LYNN HILL ROAD;ACWORTH;3601;6038352150;3647;-72292;4321758
NH;NH0238;NH89209;COOK MEMORIAL LIBRARY;93 MAIN STREET;TAMWORTH;3886;6033238510;17747;-71266;4385973
NH;NH0239;NH89210;CHOCORUA PUBLIC LIBRARY;25 DEER HILL ROAD;CHOCORUA;3817;6033238610;1753;-712197;4387787
NH;NH0240;NH8910;ASHLAND TOWN LIBRARY;41 MAIN STREET;ASHLAND;3217;6039687928;5870;-716311;4369513
NH;NH0241;NH8936;CHESTER PUBLIC LIBRARY;3 CHESTER STREET;CHESTER;3036;6038873404;13497;-71257;4295736
NH;NH0242;NH8947;GEORGE GAMBLE LIBRARY;29 ROUTE 104;DANBURY;3230;6037683765;1152;-718609;4352531
NH;NH0243;NH8993;HANOVER TOWN LIBRARY;130 ETNA ROAD;ETNA;3750;6036433116;5068;-722176;436947
NH;NH0244;NH8978;GILSUM PUBLIC LIBRARY;650 ROUTE 10;GILSUM;3448;6033524826;1401;-722571;4304827
NH;NH0246;NH89191;SHELBURNE PUBLIC LIBRARY;74 VILLAGE ROAD;SHELBURNE;3581;6034662262;118;-710742;4439953
NH;NH0247;NH0247;RANDOLPH PUBLIC LIBRARY;130 DURAND ROAD;RANDOLPH;3593;6034665408;1577;-712817;4437509
NH;NH0249;NH0249-001;ORFORD SOCIAL LIBRARY;573 NH RT. 10;ORFORD;3777;6033539756;5182;-721374;4390503
NH;NH0251;NH0251;GILMANTON IRON WORKS LIBRARY;10 ELM STREET;GILMANTON IRON WORKS;3837;6033647734;190;-712964;4341721
NH;NH0253;NH0253;MADBURY PUBLIC LIBRARY;9 TOWN HALL ROAD;MADBURY;3823;6037431400;4431;-709399;4316682
NH;NH0254;NH0254;WILLIAM ADAMS BACHELDER LIBRARY;12 CHASE HILL ROAD;EAST ANDOVER;3231;6037355076;2080;-717466;4345892
NH;NH0255;NH0255;ROLLINSFORD PUBLIC LIBRARY;3 FRONT STREET;ROLLINSFORD;3869;6035162665;7350;-708186;4323679
NH;NH0256;NH0257;GILMANTON YEAR-ROUND LIBRARY ASSOCIATION;1385 NH ROUTE 140;GILMANTON;3837;6033642400;8689;-71329;434236
NJ;NJ0001;ATLANTIC COUNTY;ATLANTIC COUNTY LIBRARY;40 FARRAGUT AVENUE;MAYS LANDING;8330;6096252776;858861;-747257;3945081
NJ;NJ0002;ABSECON;ABSECON PUBLIC LIBRARY;305 NEW JERSEY AVENUE;ABSECON;8201;6096462228;14962;-74504;3942805
NJ;NJ0003;ATLANTIC CITY;ATLANTIC CITY FREE PUBLIC LIBRARY;1 N. TENNESSEE AVENUE;ATLANTIC CITY;8401;6093452269;446276;-74428;3936223
NJ;NJ0004;LINWOOD;LINWOOD PUBLIC LIBRARY;301 DAVIS AVENUE;LINWOOD;8221;6099267991;19701;-745696;3935463
NJ;NJ0005;MARGATE CITY;MARGATE CITY PUBLIC LIBRARY;8100 ATLANTIC AVENUE;MARGATE;8402;6098224700;146112;-74499;3932812
NJ;NJ0006;NORTHFIELD;OTTO BRUYNS PUBLIC LIBRARY;241 W. MILL ROAD;NORTHFIELD;8225;6096464476;31709;-745562;3936711
NJ;NJ0008;ALLENDALE;LEE MEMORIAL LIBRARY;500 W. CRESCENT AVENUE;ALLENDALE;7401;2013274338;77108;-741379;4102952
NJ;NJ0009;BERGENFIELD;BERGENFIELD FREE PUBLIC LIBRARY;50 W. CLINTON AVENUE;BERGENFIELD;7621;2013874040;135007;-739996;4092365
NJ;NJ0010;BOGOTA;BOGOTA PUBLIC LIBRARY;375 LARCH AVENUE;BOGOTA;7603;2014887185;40836;-740304;4087883
NJ;NJ0011;WILLIAM E DERMODY;WILLIAM E. DERMODY FREE PUBLIC LIBRARY;420 HACKENSACK STREET;CARLSTADT;7072;2014388866;40760;-740916;4083755
NJ;NJ0012;CLIFFSIDE PARK;CLIFFSIDE PARK FREE PUBLIC LIBRARY;505 PALISADE AVENUE;CLIFFSIDE PARK;7010;2019452867;33480;-739885;4082047
NJ;NJ0013;CLOSTER;CLOSTER PUBLIC LIBRARY;280 HIGH STREET;CLOSTER;7624;2017684197;91700;-739674;4097457
NJ;NJ0014;CRESSKILL;CRESSKILL PUBLIC LIBRARY;53 UNION AVENUE;CRESSKILL;7626;2015673521;90000;-739607;4094173
NJ;NJ0015;DEMAREST;DEMAREST PUBLIC LIBRARY ASSOCIATION;90 HARDENBURGH AVENUE;DEMAREST;7627;2017688714;12938;-739674;409574
NJ;NJ0016;DUMONT;DIXON HOMESTEAD LIBRARY;180 WASHINGTON AVENUE;DUMONT;7628;2013842030;67924;-739933;4094167
NJ;NJ0017;EAST RUTHERFORD;EAST RUTHERFORD MEMORIAL LIBRARY;143 BOILING SPRINGS AVENUE;EAST RUTHERFORD;7073;2019393930;50000;-740985;4083279
NJ;NJ0018;EDGEWATER;EDGEWATER FREE PUBLIC LIBRARY;49 HUDSON AVENUE;EDGEWATER;7020;2012246144;70452;-73974;4082943
NJ;NJ0019;ELMWOOD PARK;ELMWOOD PARK FREE PUBLIC LIBRARY;210 LEE STREET;ELMWOOD PARK;7407;2017968888;52400;-741194;4090835
NJ;NJ0020;EMERSON;EMERSON PUBLIC LIBRARY;20 PALISADE AVENUE;EMERSON;7630;2012615604;19825;-740267;4097274
NJ;NJ0021;ENGLEWOOD;ENGLEWOOD FREE PUBLIC LIBRARY;31 ENGLE STREET;ENGLEWOOD;7631;2015682215;162470;-739723;4089406
NJ;NJ0022;FAIR LAWN;MAURICE M. PINE FREE PUBLIC LIBRARY;10-01 FAIR LAWN AVENUE;FAIR LAWN;7410;2017963400;159953;-741309;4093636
NJ;NJ0023;FAIRVIEW;FAIRVIEW FREE PUBLIC LIBRARY;213 ANDERSON AVENUE;FAIRVIEW;7022;2019436244;45760;-739956;4081563
NJ;NJ0024;FORT LEE;FORT LEE FREE PUBLIC LIBRARY;320 MAIN STREET;FORT LEE;7024;2015923614;272780;-739727;4085231
NJ;NJ0025;FRANKLIN LAKES;FRANKLIN LAKES FREE PUBLIC LIBRARY;470 DEKORTE DRIVE;FRANKLIN LAKES;7417;2018912224;119052;-741988;4101876
NJ;NJ0026;GARFIELD;GARFIELD FREE PUBLIC LIBRARY;500 MIDLAND AVENUE;GARFIELD;7026;9734783800;64079;-741012;4088064
NJ;NJ0027;GLEN ROCK;GLEN ROCK PUBLIC LIBRARY;315 ROCK ROAD;GLEN ROCK;7452;2016703970;242308;-741264;4096232
NJ;NJ0028;HACKENSACK;JOHNSON FREE PUBLIC LIBRARY;274 MAIN STREET;HACKENSACK;7601;2013434169;180784;-740413;4088686
NJ;NJ0029;HARRINGTON PARK;HARRINGTON PARK PUBLIC LIBRARY;10 HERRING STREET;HARRINGTON PARK;7640;2017685675;12500;-73978;4098722
NJ;NJ0030;HASBROUCK HEIGHTS;HASBROUCK HEIGHTS FREE PUBLIC LIBRARY;320 BOULEVARD;HASBROUCK HEIGHTS;7604;2012880488;90438;-740748;4086518
NJ;NJ0031;HAWORTH;HAWORTH MUNICIPAL LIBRARY;300 HAWORTH AVENUE;HAWORTH;7641;2013841020;50389;-739883;4096067
NJ;NJ0032;HILLSDALE;HILLSDALE FREE PUBLIC LIBRARY;509 HILLSDALE AVENUE;HILLSDALE;7642;2013585072;80600;-740458;4100261
NJ;NJ0033;BERGEN;WORTH PINKHAM MEMORIAL LIBRARY;91 WARREN AVENUE;HO-HO-KUS;7423;2014458078;28869;-741121;4099864
NJ;NJ0034;LEONIA;LEONIA PUBLIC LIBRARY;227 FORT LEE ROAD;LEONIA;7605;2015925770;106796;-739891;4086249
NJ;NJ0035;LITTLE FERRY;LITTLE FERRY FREE PUBLIC LIBRARY;239 LIBERTY STREET;LITTLE FERRY;7643;2016413721;33000;-740437;4085122
NJ;NJ0036;LODI;LODI MEMORIAL LIBRARY;1 MEMORIAL DRIVE;LODI;7644;9733654044;93211;-740877;4087553
NJ;NJ0037;LYNDHURST;LYNDHURST FREE PUBLIC LIBRARY;355 VALLEY BROOK AVENUE;LYNDHURST;7071;2018042478;125100;-74125;4081231
NJ;NJ0038;MAHWAH TOWNSHIP;MAHWAH FREE PUBLIC LIBRARY;100 RIDGE ROAD;MAHWAH TOWNSHIP;7430;2015297323;208335;-741638;4107885
NJ;NJ0039;MAYWOOD;MAYWOOD PUBLIC LIBRARY;459 MAYWOOD AVENUE;MAYWOOD;7607;2018452915;62000;-74063;4090101
NJ;NJ0040;MIDLAND PARK;MIDLAND PARK MEMORIAL LIBRARY;250 GODWIN AVENUE;MIDLAND PARK;7432;2014442390;84125;-741413;4099063
NJ;NJ0041;MONTVALE;MONTVALE FREE PUBLIC LIBRARY;12 MERCEDES DRIVE;MONTVALE;7645;2013915090;61597;-74062;4104902
NJ;NJ0042;NEW MILFORD;NEW MILFORD PUBLIC LIBRARY;200 DAHLIA AVENUE;NEW MILFORD;7646;2012621221;93032;-740229;409201
NJ;NJ0043;NORTH ARLINGTON FREE;NORTH ARLINGTON PUBLIC LIBRARY;210 RIDGE ROAD;NORTH ARLINGTON;7031;2019555640;40435;-741332;4078862
NJ;NJ0044;NORTHVALE;NORTHVALE PUBLIC LIBRARY;116 PARIS AVENUE;NORTHVALE;7647;2017684784;12734;-739518;4100772
NJ;NJ0045;NORWOOD;NORWOOD PUBLIC LIBRARY;198 SUMMIT STREET;NORWOOD;7648;2017689555;49200;-739615;4099504
NJ;NJ0046;OAKLAND;OAKLAND PUBLIC LIBRARY;2 MUNICIPAL PLAZA;OAKLAND;7436;2013373742;78547;-742445;4102411
NJ;NJ0047;OLD TAPPAN;OLD TAPPAN FREE PUBLIC LIBRARY;56 RUSSELL AVENUE;OLD TAPPAN;7675;2016643499;85370;-739818;4101073
NJ;NJ0048;ORADELL;ORADELL PUBLIC LIBRARY;375 KINDERKAMACK ROAD;ORADELL;7649;2012622613;118901;-740318;4095322
NJ;NJ0049;PALISADES PARK;PALISADES PARK FREE PUBLIC LIBRARY;257 SECOND STREET;PALISADES PARK;7650;2015854150;64633;-73997;4084654
NJ;NJ0050;PARAMUS;PARAMUS PUBLIC LIBRARY;E. 116 CENTURY ROAD;PARAMUS;7652;2015991300;544315;-740607;4092676
NJ;NJ0051;PARK RIDGE;PARK RIDGE FREE PUBLIC LIBRARY;51 PARK AVENUE;PARK RIDGE;7656;2013915151;58971;-740384;4103353
NJ;NJ0052;RAMSEY;RAMSEY FREE PUBLIC LIBRARY;30 WYCKOFF AVENUE;RAMSEY;7446;2013271445;126810;-741469;410564
