STABR;FSCSKEY;LIBID;LIBNAME;ADDRESS;CITY;ZIP;PHONE;VISITS;LONGITUDE;LATITUDE
UT;UT0003;BEAVER1300;MILFORD PUBLIC LIBRARY;400 SOUTH 100 WEST;MILFORD;84751;4353875039;11084;-113012534;38394227
UT;UT0004;BEAVER1400;MINERSVILLE PUBLIC LIBRARY;40 WEST MAIN STREET;MINERSVILLE;84752;4353862267;6219;-112924724;38215538
UT;UT0005;BXELDR1100;BOX ELDER COUNTY BOOKMOBILE LIBRARY;80 WEST 50 SOUTH;WILLARD;84340;4357232261;86488;-112038191;41408209
UT;UT0006;BXELDR1200;BRIGHAM CITY LIBRARY;26 EAST FOREST STREET;BRIGHAM CITY;84302;4357235850;187758;-112014554;41510909
UT;UT0007;BXELDR1300;GARLAND PUBLIC LIBRARY;86 WEST FACTORY ROAD;GARLAND;84312;4352573117;20074;-11216376;41741047
UT;UT0008;BXELDR1400;TREMONTON CITY LIBRARY;210 NORTH TREMONT STREET;TREMONTON;84337;4352579525;59764;-112166183;41714302
UT;UT0009;CACHCO1100;CACHE COUNTY BOOKMOBILE LIBRARY;15 NORTH MAIN STREET;PROVIDENCE;84332;4357527881;44416;-111817798;41708352
UT;UT0010;CACHCO1200;HYRUM LIBRARY;50 WEST MAIN STREET;HYRUM;84319;4352456411;76842;-111856611;41634115
UT;UT0011;CACHCO1300;LEWISTON PUBLIC LIBRARY;33 SOUTH MAIN STREET;LEWISTON;84320;4352585515;10192;-111856652;41975187
UT;UT0012;CACHCO1400;LOGAN LIBRARY;255 NORTH MAIN STREET;LOGAN;84321;4357169123;235984;-111834878;41736422
UT;UT0013;CACHCO1500;RICHMOND PUBLIC LIBRARY;38 WEST MAIN STREET;RICHMOND;84333;4352585525;13963;-111809794;41922652
UT;UT0014;CACHCO1600;SMITHFIELD LIBRARY;25 NORTH MAIN STREET;SMITHFIELD;84335;4355633555;55073;-111832718;41837091
UT;UT0015;CARBON1100;CARBON COUNTY BOOKMOBILE LIBRARY;150 WEST MAIN STREET (REAR);WELLINGTON;84542;4356370638;16192;-110738417;39542538
UT;UT0016;CARBON1200;HELPER CITY LIBRARY;19 SOUTH MAIN STREET;HELPER;84526;4354725601;6384;-110854526;39687469
UT;UT0017;CARBON1300;PRICE CITY LIBRARY;159 EAST MAIN STREET;PRICE;84501;4356363188;49440;-110807944;3959958
UT;UT0019;DAVSCO1100;DAVIS COUNTY LIBRARY;133 S MAIN STREET;FARMINGTON;84025;8014513030;1384778;-111887555;40978617
UT;UT0021;DUCHSN1100;DUCHESNE COUNTY LIBRARY;130 S CENTER STREET;DUCHESNE;84021;4357382800;79050;-110401339;40161849
UT;UT0022;EMRYCO1100;EMERY COUNTY LIBRARY;145 NORTH 1ST EAST;CASTLE DALE;84513;4353812554;71993;-111019595;39210919
UT;UT0023;GARFLD1100;GARFIELD COUNTY/PANGUITCH CITY LIBRARY;25 SOUTH 200 EAST;PANGUITCH;84759;4356762431;40281;-112431676;37822447
UT;UT0024;GRNDCO1100;GRAND COUNTY PUBLIC LIBRARY;257 EAST CENTER ST;MOAB;84532;4352595421;148356;-109545758;38573298
UT;UT0025;IRONCO1100;IRON COUNTY BOOKMOBILE LIBRARY;4763 NORTH SANTA FE TRAIL;ENOCH;84721;4355866715;110710;-113043096;37764106
UT;UT0026;IRONCO1200;CEDAR CITY PUBLIC LIBRARY;303 NORTH 100 EAST;CEDAR CITY;84721;4355866661;206440;-113060114;37682782
UT;UT0027;IRONCO1300;PAROWAN PUBLIC LIBRARY;16 SOUTH MAIN STREET;PAROWAN;84761;4354773491;27800;-112827637;37841857
UT;UT0028;JUABCO1100;JUAB COUNTY BOOKMOBILE LIBRARY;79 NORTH 100 WEST;BICKNELL;84715;4354253170;40092;-111546128;38341697
UT;UT0029;JUABCO1200;NEPHI PUBLIC LIBRARY;21 EAST 100 NORTH;NEPHI;84648;4356231312;26000;-111835562;39710068
UT;UT0030;KANECO1100;KANE COUNTY BOOKMOBILE LIBRARY;25 SOUTH 200 EAST;PANGUITCH;84759;4356762431;10239;-112431676;37822447
UT;UT0031;KANECO1200;KANAB CITY LIBRARY;374 NORTH MAIN STREET;KANAB;84741;4356442394;21829;-112528554;37054013
UT;UT0032;MILLRD1100;MILLARD COUNTY BOOKMOBILE LIBRARY;90 NORTH 200 WEST;DELTA;84624;4358642292;29140;-112579192;39353901
UT;UT0033;MILLRD1200;DELTA CITY LIBRARY;76 NORTH 200 WEST;DELTA;84624;4358644945;19794;-112579206;39353459
UT;UT0034;MILLRD1300;PRESIDENT MILLARD FILLMORE LIBRARY;25 SOUTH 100 WEST;FILLMORE;84631;4357435314;19696;-112326437;38968388
UT;UT0035;MORGAN1100;MORGAN COUNTY LIBRARY;50 NORTH 100 WEST;MORGAN;84050;8018293481;61438;-111679545;41036376
UT;UT0036;PIUTCO1100;PIUTE COUNTY BOOKMOBILE LIBRARY;25 SOUTH 200 EAST;PANGUITCH;84759;4356762431;11889;-112431676;37822447
UT;UT0037;RICHCO1100;RICH COUNTY BOOKMOBILE LIBRARY;5 NORTH MAIN STREET;RANDOLPH;84064;4357932122;18111;-111184967;41665711
UT;UT0038;SANPET1100;SANPETE COUNTY BOOKMOBILE LIBRARY;75 SOUTH STATE STREET;FAIRVIEW;84629;4354279305;15975;-111439226;396269
UT;UT0039;SANPET1200;EPHRAIM PUBLIC LIBRARY;30 SOUTH MAIN STREET;EPHRAIM;84627;4352834544;52545;-111587187;3935918
UT;UT0040;SANPET1300;GUNNISON CIVIC LIBRARY;38 WEST CENTER STREET;GUNNISON;84634;4355283104;10067;-111819511;39155188
UT;UT0041;SANPET1400;MANTI CITY LIBRARY;02 SOUTH MAIN STREET;MANTI;84642;4358352201;24292;-111637052;39265343
UT;UT0042;SANPET1500;MT. PLEASANT PUBLIC LIBRARY;24 EAST MAIN STREET;MT. PLEASANT;84647;4354623240;39680;-111454632;39546753
UT;UT0043;SEVIER1100;SEVIER COUNTY BOOKMOBILE LIBRARY;79 NORTH 100 WEST;BICKNELL;84715;4354253170;54595;-111546128;38341697
UT;UT0044;SEVIER1200;MONROE PUBLIC LIBRARY;55 NORTH MAIN STREET;MONROE;84754;4355274019;13635;-112121445;38632915
UT;UT0045;SEVIER1300;RICHFIELD PUBLIC LIBRARY;83 EAST CENTER STREET;RICHFIELD;84701;4358965169;27020;-112083241;38768108
UT;UT0046;SEVIER1400;SALINA PUBLIC LIBRARY;90 WEST MAIN STREET;SALINA;84654;4355297753;9837;-111861631;38957578
UT;UT0047;SLTLAK1100;MURRAY PUBLIC LIBRARY;166 EAST 5300 SOUTH;MURRAY;84107;8012642574;395481;-111886201;40656073
UT;UT0048;SLTLAK1200;SALT LAKE CITY PUBLIC LIBRARY;210 EAST 400 SOUTH;SALT LAKE CITY;84111;8015248200;1865486;-111884521;40760544
UT;UT0049;SLTLAK1300;SALT LAKE COUNTY LIBRARY SYSTEM;8030 SOUTH 1825 WEST;WEST JORDAN;84088;8019447646;3678891;-111941357;4060525
UT;UT0050;SNJUAN1100;SAN JUAN COUNTY LIBRARY;25 WEST 300 SOUTH;BLANDING;84511;4356782335;96324;-109478411;37621103
UT;UT0051;SUMMIT1100;SUMMIT COUNTY LIBRARY;1885 W. UTE BLVD.;PARK CITY;84098;4356153947;202160;-111546052;40724463
UT;UT0052;SUMMIT1200;PARK CITY LIBRARY;1255 PARK AVENUE;PARK CITY;84060;4356155600;161215;-111502475;40651289
UT;UT0054;TOOELE1200;TOOELE CITY PUBLIC LIBRARY;128 WEST VINE STREET;TOOELE;84074;4358822182;232157;-112302281;40530643
UT;UT0055;UINTAH1100;UINTAH COUNTY LIBRARY;204 E 100 N;VERNAL;84078;4357890091;190363;-10952475;40457187
UT;UT0056;UTAHCO1100;UTAH COUNTY BOOKMOBILE LIBRARY;125 WEST 400 NORTH;MAPLETON;84664;8014894833;60687;-111580997;40134009
UT;UT0057;UTAHCO1200;AMERICAN FORK CITY LIBRARY;64 SOUTH 100 EAST;AMERICAN FORK;84003;8017633070;237120;-111795957;40375201
UT;UT0058;UTAHCO1300;LEHI CITY PUBLIC LIBRARY;120 NORTH CENTER STREET;LEHI;84043;8017687150;308414;-111849179;40389333
UT;UT0059;UTAHCO1400;OREM PUBLIC LIBRARY;58 NORTH STATE STREET;OREM;84057;8012297050;429563;-11169555;40298454
UT;UT0060;UTAHCO1500;PAYSON CITY LIBRARY;66 SOUTH MAIN STREET;PAYSON;84651;8014655220;63000;-111732307;40043011
UT;UT0061;UTAHCO1600;PLEASANT GROVE PUBLIC LIBRARY;30 EAST CENTER STREET;PLEASANT GROVE;84062;8017853950;127012;-111740154;40363915
UT;UT0062;UTAHCO1700;PROVO CITY LIBRARY;550 NORTH UNIVERSITY AVENUE;PROVO;84601;8018526651;1002000;-111658628;40241058
UT;UT0063;UTAHCO1800;SANTAQUIN CITY LIBRARY;20 WEST 100 SOUTH;SANTAQUIN;84655;8017543030;40192;-111785591;39974025
UT;UT0064;UTAHCO1900;SPANISH FORK PUBLIC LIBRARY;49 SOUTH MAIN STREET;SPANISH FORK;84660;8018044480;223123;-111654756;40109141
UT;UT0065;UTAHCO2000;SPRINGVILLE PUBLIC LIBRARY;45 SOUTH MAIN STREET;SPRINGVILLE;84663;8014892720;324364;-111610615;4016592
UT;UT0066;WASHCO1100;WASHINGTON COUNTY LIBRARY SYSTEM;88 WEST 100 SOUTH;ST. GEORGE;84770;4356345737;669712;-113585161;37106518
UT;UT0067;WASTCH1100;WASATCH COUNTY LIBRARY;465 EAST 1200 SOUTH;HEBER CITY;84032;4356541511;108155;-111405461;40492827
UT;UT0068;WAYNCO1100;WAYNE COUNTY BOOKMOBILE LIBRARY;79 NORTH 100 WEST;BICKNELL;84715;4354253170;10399;-111546128;38341697
UT;UT0069;WEBRCO1100;WEBER COUNTY LIBRARY SYSTEM;2464 JEFFERSON AVENUE;OGDEN;84401;8013372617;1577942;-111964815;412212
UT;UT0070;CACHCO1700;NORTH LOGAN CITY LIBRARY;475 EAST 2500 NORTH;NORTH LOGAN;84341;4357557169;278000;-111820721;41777748
UT;UT0071;UTAHCO2301;HIGHLAND CITY LIBRARY;5400 W CIVIC CENTER DR, SUITE 2;HIGHLAND;84003;8017724528;58864;-111788627;40428571
UT;UT0072;UTAHCO2201;SALEM CITY LIBRARY;59 SOUTH MAIN STREET;SALEM;84653;8014232622;36450;-111673375;40053686
UT;UT0073;RICHCO1200;GARDEN CITY LIBRARY;69 N PARADISE PARKWAY, BUILDING A;GARDEN CITY;84028;4359462950;4498;-111400206;41947936
UT;UT0074;UTAHCO2400;SARATOGA SPRINGS PUBLIC LIBRARY;1307 N COMMERCE DR.;SARATOGA SPRINGS;84045;8017666513;96452;-111912713;40386358
UT;UT8001;CACHCO1800;NEWTON TOWN LIBRARY;51 SOUTH CENTER STREET;NEWTON;84327;4355639283;8704;-111988558;41861341
UT;UT8002;UTAHCO2100;EAGLE MOUNTAIN PUBLIC LIBRARY;1650 E. STAGECOACH RUN;EAGLE MOUNTAIN;84005;8017896623;137197;-112011859;40309814
UT;UT8003;TOOELE1300;GRANTSVILLE CITY LIBRARY;42 NORTH BOWERY ST.;GRANTSVILLE;84029;4358841670;48505;-112446846;40600341
VA;VA0001;VA0001;ALEXANDRIA LIBRARY;5005 DUKE STREET;ALEXANDRIA;22304;7037461701;666217;-77117558;38811968
VA;VA0002;VA0002;AMHERST COUNTY PUBLIC LIBRARY;382 SOUTH MAIN STREET;AMHERST;24521;4349469389;88742;-79058326;37580956
VA;VA0003;VA0003;J. ROBERT JAMERSON MEMORIAL LIBRARY;157 MAIN STREET;APPOMATTOX;24522;4343525340;34219;-78829014;37353997
VA;VA0004;VA0004;APPOMATTOX REGIONAL LIBRARY SYSTEM;209 EAST CAWSON STREET;HOPEWELL;23860;8044586329;220992;-77287184;37304696
VA;VA0005;VA0005;ARLINGTON DEPT. OF LIBRARIES;1015 N QUINCY STREET;ARLINGTON;22201;7032283347;1430000;-77107806;38883394
VA;VA0006;VA0006;AUGUSTA COUNTY LIBRARY;1759 JEFFERSON HWY.;FISHERSVILLE;22939;5409496354;213954;-78969828;38099327
VA;VA0007;VA0007;BEDFORD PUBLIC LIBRARY SYSTEM;321 NORTH BRIDGE STREET;BEDFORD;24523;5405868911;297745;-7952219;37337526
VA;VA0008;VA0008;BLUE RIDGE REGIONAL LIBRARY;310 E. CHURCH STREET;MARTINSVILLE;24115;2764035430;246846;-79865782;36688932
VA;VA0009;VA0009;BOTETOURT COUNTY LIBRARY;28 AVERY ROW;ROANOKE;24012;5409773433;187687;-79865826;37329979
VA;VA0010;VA0010;BRISTOL PUBLIC LIBRARY;701 GOODE STREET;BRISTOL;24201;2766699444;227443;-82185629;36595697
VA;VA0011;VA0011;BUCHANAN COUNTY PUBLIC LIBRARY;1185 POE TOWN STREET;GRUNDY;24614;2769355721;38815;-82107332;37282856
VA;VA0012;VA0012;CAMPBELL COUNTY PUBLIC LIBRARY;684 VILLAGE HIGHWAY LOWER LEVEL;RUSTBURG;24588;4343329560;198915;-79102687;37275925
VA;VA0013;VA0013;CAROLINE LIBRARY, INC.;17202 RICHMOND TURNPIKE;BOWLING GREEN;22427;8046335455;56918;-77343227;38039067
VA;VA0014;VA0014;CENTRAL RAPPAHANNOCK REGIONAL LIBRARY;1201 CAROLINE STREET;FREDERICKSBURG;22401;5403721160;1384572;-77460975;38305928
VA;VA0015;VA0015;ALLEGHANY HIGHLANDS REGIONAL LIBRARY;406 W. RIVERSIDE STREET;COVINGTON;24426;5409623321;57018;-7999802;37792084
VA;VA0016;VA0016;CHARLOTTE COUNTY LIBRARY;112-116 LEGRANDE AVENUE;CHARLOTTE COURT HOUS;23923;4345425247;19559;-78637945;37056011
VA;VA0017;VA0017;CHESAPEAKE PUBLIC LIBRARY;298 CEDAR ROAD;CHESAPEAKE;23322;7574107101;1124284;-76247162;36714297
VA;VA0018;VA0018;CHESTERFIELD COUNTY PUBLIC LIBRARY;9501 LORI ROAD;CHESTERFIELD;23832;8047481601;1110111;-77513909;3738178
VA;VA0019;VA0019;CLIFTON FORGE PUBLIC LIBRARY;535 CHURCH STREET;CLIFTON FORGE;24422;5408632519;19552;-79824949;37817068
VA;VA0020;VA0020;COLONIAL HEIGHTS PUBLIC LIBRARY;1000 YACHT BASIN DRIVE;COLONIAL HEIGHTS;23834;8045209384;169879;-77391815;37264443
VA;VA0021;VA0021;CULPEPER COUNTY LIBRARY;271 SOUTHGATE SHOPPING CENTER;CULPEPER;22701;5408258691;218028;-78001323;38463004
VA;VA0022;VA0022;CUMBERLAND COUNTY PUBLIC LIBRARY;1539 ANDERSON HIGHWAY;CUMBERLAND;23040;8044925807;22763;-78248775;37492917
VA;VA0023;VA0023;DANVILLE PUBLIC LIBRARY;511 PATTON STREET;DANVILLE;24541;4347995195;180320;-79392712;36586183
VA;VA0024;VA0024;EASTERN SHORE PUBLIC LIBRARY;23610 FRONT ST.;ACCOMAC;23301;7577873400;100000;-75662109;37720453
VA;VA0025;VA0025;ESSEX PUBLIC LIBRARY;117 N. CHURCH LANE;TAPPAHANNOCK;22560;8044434945;30542;-76862234;37930248
VA;VA0026;VA0026;FAIRFAX COUNTY PUBLIC LIBRARY;12000 GOVERNMENT CENTER PARKWAY SUI;FAIRFAX;22035;7033248322;4727927;-77361249;38854341
VA;VA0028;VA0028;FAUQUIER COUNTY PUBLIC LIBRARY;11 WINCHESTER STREET;WARRENTON;20186;5404228500;259773;-77795463;38714357
VA;VA0029;VA0029;FLUVANNA COUNTY PUBLIC LIBRARY;214 COMMONS BLVD.;PALMYRA;22963;4345891400;154089;-78277701;37864743
VA;VA0030;VA0030;FRANKLIN COUNTY PUBLIC LIBRARY;355 FRANKLIN ST.;ROCKY MOUNT;24151;5404833098;213900;-79892046;3699789
VA;VA0031;VA0031;GALAX-CARROLL REGIONAL LIBRARY;610 W. STUART DRIVE;GALAX;24333;2762362042;126927;-8092995;36658274
VA;VA0032;VA0032;GLOUCESTER COUNTY PUBLIC LIBRARY;6920 MAIN STREET;GLOUCESTER;23061;8046932998;205228;-76518679;37409096
VA;VA0033;VA0033;HALIFAX COUNTY-SOUTH BOSTON LIBRARY SYSTEM;177 S. MAIN ST.;HALIFAX;24558;4344763357;113064;-78928365;36763326
VA;VA0034;VA0034;HAMPTON PUBLIC LIBRARY;4207 VICTORIA BLVD;HAMPTON;23669;7577271154;497478;-76351742;37020047
VA;VA0035;VA0035;HANDLEY REGIONAL LIBRARY;100 W. PICCADILLY ST.;WINCHESTER;22601;5406629041;321646;-78166575;39186798
VA;VA0036;VA0036;HENRICO COUNTY PUBLIC LIBRARY;1700 NORTH PARHAM ROAD;HENRICO;23229;8042909000;1933568;-77564675;37607798
VA;VA0037;VA0037;HERITAGE PUBLIC LIBRARY;6215-D CHESAPEAKE CIRCLE;NEW KENT;23124;8049662480;22039;-77027111;37490381
VA;VA0038;VA0038;HIGHLAND COUNTY PUBLIC LIBRARY;31 N. WATER STREET;MONTEREY;24465;5404682373;19865;-79580903;38412777
VA;VA0039;VA0039;JAMES L. HAMNER PUBLIC LIBRARY;16351 DUNN ST.;AMELIA;23002;8045614559;47379;-77979309;37339012
VA;VA0040;VA0040;JEFFERSON-MADISON REGIONAL LIBRARY;201 EAST MARKET STREET;CHARLOTTESVILLE;22902;4349797151;1166744;-78480034;38031238
VA;VA0041;VA0041;LANCASTER COMMUNITY LIBRARY;235 SCHOOL STREET;KILMARNOCK;22482;8044351729;73129;-7638282;37714045
VA;VA0042;VA0042;LEWIS EGERTON SMOOT MEMORIAL LIBRARY;9533 KINGS HIGHWAY;KING GEORGE;22485;5407752147;201974;-77178706;38265848
VA;VA0043;VA0043;LONESOME PINE REGIONAL LIBRARY;124 LIBRARY ROAD SW;WISE;24293;2763288325;325754;-82582885;36975769
VA;VA0044;VA0044;LOUDOUN COUNTY PUBLIC LIBRARY;102 NORTH STREET, NW SUITE A;LEESBURG;20176;7037770368;1871632;-77565625;39117858
VA;VA0045;VA0045;LYNCHBURG PUBLIC LIBRARY;2315 MEMORIAL AVENUE;LYNCHBURG;24501;4344556330;248612;-79167132;37403763
VA;VA0046;VA0046;MADISON COUNTY LIBRARY, INC.;402 N MAIN ST;MADISON;22727;5409484720;29587;-78254759;38383259
VA;VA0047;VA0047;MARY RILEY STYLES PUBLIC LIBRARY;120 NORTH VIRGINIA AVENUE;FALLS CHURCH;22046;7032485030;310251;-77174861;38885928
VA;VA0048;VA0048;MATHEWS MEMORIAL LIBRARY;251 MAIN STREET;MATHEWS;23109;8047255747;77551;-76321048;37433446
VA;VA0049;VA0049;MEHERRIN REGIONAL LIBRARY;133 WEST HICKS STREET;LAWRENCEVILLE;23868;4348486899;111744;-77847543;36757759
VA;VA0050;VA0050;MIDDLESEX COUNTY PUBLIC LIBRARY;150 GRACE STREET;URBANNA;23175;8047585717;24902;-76578877;37637295
VA;VA0051;VA0051;MONTGOMERY-FLOYD REGIONAL LIBRARY;125 SHELTMAN STREET;CHRISTIANSBURG;24073;5403826969;400176;-80414174;37129495
VA;VA0052;VA0052;IRIS BRAMMER LIBRARY;109 MARY STREET;NARROWS, VA.;24124;5407262884;7689;-80813131;37328114
VA;VA0053;VA0053;NEWPORT NEWS PUBLIC LIBRARY SYSTEM;700 TOWN CENTER DR., STE. 300;NEWPORT NEWS;23606;7579261350;770235;-76473708;37086657
VA;VA0054;VA0054;NORFOLK PUBLIC LIBRARY;1155 PINERIDGE ROAD;NORFOLK;23502;7576647328;1264157;-76228816;36861225
VA;VA0055;VA0055;NOTTOWAY COUNTY LIBRARY SYSTEM;414 TYLER STREET;CREWE;23930;4346458688;29450;-78121161;37176402
VA;VA0056;VA0056;ORANGE COUNTY PUBLIC LIBRARY;146A MADISON ROAD;ORANGE;22960;5406723811;178492;-78111875;38246764
VA;VA0057;VA0057;PAMUNKEY REGIONAL LIBRARY;7527 LIBRARY DRIVE;HANOVER;23069;8043656211;556465;-77366555;37762657
VA;VA0058;VA0058;PEARISBURG PUBLIC LIBRARY;209 FORT BRANCH ROAD;PEARISBURG;24134;5409212556;20644;-80722267;3732461
VA;VA0059;VA0059;PETERSBURG PUBLIC LIBRARY;201 W. WASHINGTON ST.;PETERSBURG;23803;8047332387;173248;-77406807;37227221
VA;VA0060;VA0060;PITTSYLVANIA COUNTY PUBLIC LIBRARY;24 MILITARY DRIVE;CHATHAM;24531;4344323271;164628;-79400323;36828403
VA;VA0061;VA0061;POQUOSON PUBLIC LIBRARY;500 CITY HALL AVE.;POQUOSON;23662;7578683060;111672;-76396565;37123135
VA;VA0062;VA0062;PORTSMOUTH PUBLIC LIBRARY;601 COURT STREET;PORTSMOUTH;23704;7573938365;302421;-76300777;36834302
VA;VA0063;VA0063;POWHATAN COUNTY PUBLIC LIBRARY;2270 MANN RD.;POWHATAN;23139;8045985670;103796;-77928745;37547693
VA;VA0064;VA0064;PRINCE WILLIAM PUBLIC LIBRARY SYSTEM;13083 CHINN PARK DRIVE;PRINCE WILLIAM;22192;7037926100;1561141;-77334033;38671345
VA;VA0065;VA0065;PULASKI COUNTY LIBRARY SYSTEM;60 WEST THIRD STREET;PULASKI;24301;5409807770;132444;-80782386;37046418
VA;VA0066;VA0066;RADFORD PUBLIC LIBRARY;30 WEST MAIN ST.;RADFORD;24141;5407313621;130416;-80572087;37135801
VA;VA0067;VA0067;RAPPAHANNOCK COUNTY LIBRARY;4 LIBRARY ROAD;WASHINGTON;22747;5406753780;11100;-78146436;38714193
VA;VA0068;VA0068;RICHMOND PUBLIC LIBRARY;101 EAST FRANKLIN STREET;RICHMOND;23219;8046464256;913647;-77442676;37543336
VA;VA0069;VA0069;ROANOKE CITY PUBLIC LIBRARY;706 S. JEFFERSON ST.;ROANOKE;24016;5408532476;533850;-79940718;37267806
VA;VA0070;VA0070;ROANOKE COUNTY PUBLIC LIBRARY;6303 MERRIMAN ROAD S.W.;ROANOKE;24018;5407727507;822419;-8000062;37203661
VA;VA0071;VA0071;ROCKBRIDGE REGIONAL LIBRARY;138 S. MAIN STREET;LEXINGTON;24450;5404634324;127050;-79443861;37783318
VA;VA0072;VA0072;MASSANUTTEN REGIONAL LIBRARY;174 S. MAIN STREET;HARRISONBURG;22801;5404344475;345907;-78869039;38447513
VA;VA0073;VA0073;RUSSELL COUNTY PUBLIC LIBRARY;248 W MAIN STREET;LEBANON;24266;2768898044;45773;-8208471;36900729
VA;VA0074;VA0074;SALEM PUBLIC LIBRARY;28 E. MAIN ST.;SALEM;24153;5403753089;172581;-80057597;37292834
VA;VA0075;VA0075;SAMUELS PUBLIC LIBRARY;330 EAST CRISER ROAD;FRONT ROYAL;22630;5406353153;174854;-78188493;38906127
VA;VA0076;VA0076;SHENANDOAH COUNTY LIBRARY;514 STONEY CREEK BLVD.;EDINBURG;22824;5409848200;153107;-78570535;38827015
VA;VA0077;VA0077;SMYTH-BLAND REGIONAL LIBRARY;118 SOUTH SHEFFEY STREET;MARION;24354;2767832323;159445;-81520927;36831392
VA;VA0078;VA0078;SOUTHSIDE REGIONAL LIBRARY;1294 JEFFERSON ST.;BOYDTON;23917;4347386580;-3;-78388322;36666533
VA;VA0079;VA0079;STAUNTON PUBLIC LIBRARY;1 CHURCHVILLE AVENUE;STAUNTON;24401;5403323902;200018;-79073117;38155948
VA;VA0080;VA0080;SUFFOLK PUBLIC LIBRARY SYSTEM;443 WEST WASHINGTON STREET;SUFFOLK;23434;7575147323;210630;-76589033;36729603
VA;VA0081;VA0081;TAZEWELL COUNTY PUBLIC LIBRARY;310 E. MAIN STREET;TAZEWELL;24651;2769882541;123952;-81518763;37116136
VA;VA0082;VA0082;VIRGINIA BEACH PUBLIC LIBRARY;2416 COURTHOUSE DRIVE BUILDING 19;VIRGINIA BEACH;23456;7573850150;2002625;-76055538;36750576
VA;VA0083;VA0083;BLACKWATER REGIONAL LIBRARY;22511 MAIN STREET;COURTLAND;23837;7576530298;332113;-77062665;36711518
VA;VA0084;VA0084;WASHINGTON COUNTY PUBLIC LIBRARY;205 OAK HILL STREET;ABINGDON;24210;2766766222;154275;-81973102;36712639
VA;VA0085;VA0085;WAYNESBORO PUBLIC LIBRARY;600 S. WAYNE AVE.;WAYNESBORO;22980;5409426746;162191;-78893698;38062141
VA;VA0086;VA0086;WILLIAMSBURG REGIONAL LIBRARY;7770 CROAKER ROAD;WILLIAMSBURG;23188;7572594040;707506;-76771785;37377786
VA;VA0087;VA0087;WYTHE-GRAYSON REGIONAL LIBRARY;147 S. INDEPENDENCE AVE.;INDEPENDENCE;24348;2767733018;120874;-81152119;36621085
VA;VA0088;VA0088;YORK COUNTY PUBLIC LIBRARY;100 LONG GREEN BOULEVARD;YORKTOWN;23693;7578905130;460564;-76445737;37112626
VA;VA0090;VA0090;NORTHUMBERLAND PUBLIC LIBRARY;7204 NORTHUMBERLAND HIGHWAY;HEATHSVILLE;22473;8045805051;22758;-76468799;37915669
VA;VA0091;VA0091;CENTRAL VIRGINIA REGIONAL LIBRARY;1303 W. THIRD STREET;FARMVILLE;23901;4343926924;133840;-78411648;37304052
VA;VA0092;VA0092;RICHMOND COUNTY PUBLIC LIBRARY;52 CAMPUS DRIVE;WARSAW;22572;8043336710;32694;-76762161;37957918
VA;VA0093;VA0093;CRAIG COUNTY PUBLIC LIBRARY;303 MAIN STREET;NEW CASTLE;24127;5408648978;11773;-80110675;37502265
VA;VA8001;8001;LUNENBURG COUNTY PUBLIC LIBRARY SYSTEM, INC;117 SOUTH BROAD ST.;KENBRIDGE;23944;4346763456;45430;-78124364;369631
VA;VA8002;8002;MECKLENBURG COUNTY PUBLIC LIBRARY;1294 JEFFERSON ST.;BOYDTON;23917;4347386580;131668;-7838829;3666653
VT;VT0002;ALBURGH;ALBURGH PUBLIC;16 S. MAIN ST.;ALBURG;5440;8027966077;13832;-73300972;44975147
VT;VT0004;ARLINGTON;MARTHA CANFIELD MEMORIAL;528 E. ARLINGTON RD.;ARLINGTON;5250;8023756153;17836;-73152273;43065194
VT;VT0007;BAKERSFIELD;H. F. BRIGHAM FREE;104 MAIN ST.;BAKERSFIELD;5441;8028274414;2236;-72801108;44783592
VT;VT0008;BARNARD;CHARLES B. DANFORTH;6208 VT RTE. 12;BARNARD;5031;8022349408;214;-72619816;43729066
VT;VT0009;BARNET;BARNET PUBLIC;147 CHURCH ST.;BARNET;5821;8026334436;4160;-72052795;44296372
VT;VT0010;BARNET/MCINDOES;MCINDOES ACADEMY LIBRARY;37 ACADEMY LANE;MCINDOE FALLS;5050;8028665575;8571;-72064213;44264315
VT;VT0011;BARRE;ALDRICH PUBLIC;6 WASHINGTON ST.;BARRE;5641;8024767550;139672;-7250098;44197215
VT;VT0012;BARTON;BARTON PUBLIC;100 CHURCH ST.;BARTON;5822;8025256524;14560;-72180429;44749586
VT;VT0013;BARTON/ORLEANS;JONES MEMORIAL;1 WATER ST.;ORLEANS;5860;8027546660;7852;-72202147;44810921
VT;VT0014;BENNINGTON;BENNINGTON FREE;101 SILVER ST.;BENNINGTON;5201;8024429051;84188;-73193779;42878055
VT;VT0015;BENNINGTON, NO.;J. G. MCCULLOUGH FREE;2 MAIN ST.;NORTH BENNINGTON;5257;8024477121;8684;-73242614;42928781
VT;VT0016;BENSON;BENSON PUBLIC;2724 STAGE RD.;BENSON;5731;8025374181;520;-73310294;43708529
VT;VT0017;BETHEL;BETHEL PUBLIC;106 MAIN ST.;BETHEL;5032;8022349107;10267;-72632001;43829913
VT;VT0018;BRADFORD;BRADFORD PUBLIC;21 S. MAIN ST.;BRADFORD;5033;8022224536;14040;-72128545;43992989
VT;VT0019;BRANDON;BRANDON FREE PUBLIC;4 FRANKLIN ST.;BRANDON;5733;8022478230;81536;-73086048;43797971
